# N c mu sigma av_time av_div error_av_div samples_div nsamples prob_div error_prob av_m error_av_m
32768 2392 700 0 110.307257 0.000000 0.000000 0 7427 0.000000 0.000000 0.429550 0.000014
32768 2392 700 150 104.405816 1.062109 0.888877 2 7841 0.000255 0.000180 0.432794 0.000013
32768 2392 900 0 283.645029 14.733291 2.137685 71 7795 0.009108 0.001076 0.400000 0.000014
32768 2392 950 0 804.126202 71.222967 4.587939 368 6862 0.053629 0.002720 0.395165 0.000016
32768 2392 1050 0 8299.797907 217.332126 6.449688 2058 2484 0.828502 0.007563 0.388435 0.000103
32768 2392 1100 0 8302.807708 217.400406 6.486322 2043 2465 0.828803 0.007587 0.388432 0.000103
32768 2392 1500 0 8381.949700 219.538600 3.291770 8368 10000 0.836800 0.003695 0.388416 0.000052
32768 2392 3000 0 8257.767500 212.353000 3.204167 8243 10000 0.824300 0.003806 0.388524 0.000051
32768 2446 700 0 126.391332 0.000000 0.000000 0 7799 0.000000 0.000000 0.424708 0.000013
32768 2446 700 150 118.142803 1.259028 0.866888 3 7864 0.000381 0.000220 0.427965 0.000013
32768 2446 900 0 391.264275 36.906106 3.954837 114 7583 0.015034 0.001397 0.395473 0.000015
32768 2446 950 0 1079.398528 140.974163 7.378344 520 6657 0.078113 0.003289 0.390708 0.000018
32768 2446 1050 0 8560.840871 309.591709 9.367789 2041 2388 0.854690 0.007212 0.382856 0.000146
32768 2446 1100 0 8550.428756 307.169608 9.380234 1983 2323 0.853638 0.007334 0.382893 0.000146
32768 2446 1500 0 8624.263700 317.066100 4.594173 8611 10000 0.861100 0.003458 0.382740 0.000071
32768 2446 3000 0 8531.988100 308.698200 4.507996 8518 10000 0.851800 0.003553 0.382866 0.000070
32768 2501 700 0 148.554390 0.000000 0.000000 0 7814 0.000000 0.000000 0.419889 0.000013
32768 2501 700 150 135.165710 1.646383 0.983761 4 7839 0.000510 0.000255 0.423136 0.000013
32768 2501 900 0 546.922322 76.099891 6.345390 177 7338 0.024121 0.001791 0.390955 0.000015
32768 2501 950 0 1608.646392 310.483333 13.243203 734 5820 0.126117 0.004352 0.386155 0.000025
32768 2501 1050 0 8855.427527 503.886882 14.386099 2056 2325 0.884301 0.006634 0.375760 0.000218
32768 2501 1100 0 8850.756247 507.608067 14.569930 2016 2281 0.883823 0.006709 0.375702 0.000220
32768 2501 1500 0 8913.980600 519.573300 7.108211 8902 10000 0.890200 0.003126 0.375523 0.000107
32768 2501 3000 0 8836.621100 506.131900 6.972105 8824 10000 0.882400 0.003221 0.375724 0.000105
32768 2555 700 0 178.072991 0.000000 0.000000 0 7727 0.000000 0.000000 0.415279 0.000013
32768 2555 700 150 154.117175 0.858473 0.855490 2 7843 0.000255 0.000180 0.418527 0.000013
32768 2555 900 0 993.015641 252.481275 13.677609 386 6649 0.058054 0.002868 0.386531 0.000024
32768 2555 950 0 2466.504520 754.911137 25.481103 1084 5199 0.208502 0.005634 0.381280 0.000058
32768 2555 1050 0 9167.912138 842.712409 22.554910 2022 2208 0.915761 0.005911 0.366749 0.000336
32768 2555 1100 0 9176.867864 843.162983 22.692590 1991 2172 0.916667 0.005930 0.366745 0.000338
32768 2555 1500 0 9213.763600 865.963800 10.777689 9204 10000 0.920400 0.002707 0.366429 0.000161
32768 2555 3000 0 9147.122767 847.154999 10.753868 8901 9742 0.913673 0.002845 0.366706 0.000160
32768 2610 700 0 227.310029 0.000000 0.000000 0 7538 0.000000 0.000000 0.410675 0.000013
32768 2610 700 150 185.429340 4.018322 2.198751 4 7805 0.000512 0.000256 0.413928 0.000013
32768 2610 900 0 2027.632186 919.446174 32.440886 833 5462 0.152508 0.004865 0.381232 0.000070
32768 2610 950 0 3763.910085 1845.422357 51.030077 1390 4115 0.337789 0.007373 0.374406 0.000159
32768 2610 1050 0 9429.851434 1543.055947 38.171557 2004 2127 0.942172 0.005061 0.352638 0.000555
32768 2610 1100 0 9430.045221 1542.913753 38.005043 2021 2145 0.942191 0.005039 0.352638 0.000552
32768 2610 1500 0 9446.548547 1535.367239 17.968694 8574 9084 0.943857 0.002415 0.352734 0.000261
32768 2610 3000 0 9410.016158 1495.440098 17.363397 8844 9407 0.940151 0.002446 0.353317 0.000253
32768 2664 700 0 312.111675 3.795084 2.690231 2 7486 0.000267 0.000189 0.406304 0.000013
32768 2664 700 150 228.067043 3.863473 2.242516 3 7786 0.000385 0.000222 0.409565 0.000013
32768 2664 900 0 3788.118456 2766.832328 69.628939 1356 4145 0.327141 0.007287 0.372149 0.000232
32768 2664 950 0 5732.541491 4394.429345 91.900156 1798 3326 0.540589 0.008641 0.361026 0.000396
32768 2664 1050 0 9750.666004 2891.982604 55.748371 1961 2012 0.974652 0.003504 0.329717 0.000790
32768 2664 1100 0 9753.145669 2883.248524 55.375214 1981 2032 0.974902 0.003470 0.329835 0.000785
32768 2664 1500 0 9716.386170 2901.476893 26.961855 8553 8807 0.971159 0.001783 0.329604 0.000382
32768 2664 3000 0 9682.821811 2838.111436 26.029684 8945 9243 0.967759 0.001837 0.330494 0.000369
32768 2718 700 0 650.265683 199.071341 19.689980 102 7317 0.013940 0.001371 0.401798 0.000032
32768 2718 700 150 305.398276 7.075477 3.173830 5 7658 0.000653 0.000292 0.405266 0.000013
32768 2718 900 0 6551.671405 7377.491901 124.174201 1870 3025 0.618182 0.008833 0.348151 0.000610
32768 2718 950 0 7805.560740 9385.630544 139.198768 1971 2593 0.760123 0.008386 0.329671 0.000810
32768 2718 1050 0 9816.609904 5247.971703 73.704756 1942 1979 0.981304 0.003045 0.293853 0.001011
32768 2718 1100 0 9815.527228 5244.095050 73.123116 1982 2020 0.981188 0.003023 0.293916 0.001003
32768 2718 1500 0 9846.111371 5155.650427 35.332283 8405 8539 0.984307 0.001345 0.295062 0.000484
32768 2718 3000 0 9830.183717 5060.525463 34.291954 8799 8954 0.982689 0.001378 0.296341 0.000471
32768 2773 700 0 2185.036446 2018.322855 64.465744 881 6585 0.133789 0.004195 0.394298 0.000147
32768 2773 700 150 563.858478 124.825901 15.218090 70 7490 0.009346 0.001112 0.400898 0.000024
32768 2773 900 0 8850.710461 14279.390033 136.972608 2109 2428 0.868616 0.006856 0.300238 0.000895
32768 2773 950 0 9343.185169 15834.643378 126.657694 2165 2333 0.927990 0.005352 0.279226 0.000938
32768 2773 1050 0 9953.704581 8161.257504 75.654446 1890 1899 0.995261 0.001576 0.252036 0.000996
32768 2773 1100 0 9954.165276 8156.998436 75.221812 1909 1918 0.995308 0.001560 0.252085 0.000991
32768 2773 1500 0 9956.995716 8213.484113 35.091769 8366 8403 0.995597 0.000722 0.251294 0.000461
32768 2773 3000 0 9949.807046 8095.728926 34.639959 8698 8743 0.994853 0.000765 0.252810 0.000456
32768 2827 700 0 5979.573278 9146.256376 124.769551 2726 5254 0.518843 0.006893 0.365957 0.000478
32768 2827 700 150 1738.396611 1367.554566 52.232188 652 6964 0.093624 0.003491 0.394893 0.000107
32768 2827 900 0 9840.738636 19950.654720 77.621268 2247 2288 0.982080 0.002773 0.246525 0.000686
32768 2827 950 0 9877.123326 20497.545497 75.533947 2136 2165 0.986605 0.002471 0.229951 0.000706
32768 2827 1050 0 9994.946597 11170.028272 59.632030 1909 1910 0.999476 0.000523 0.211507 0.000739
32768 2827 1100 0 9994.967675 11170.147028 59.409664 1917 1918 0.999479 0.000521 0.211499 0.000737
32768 2827 1500 0 9994.088075 11141.414170 28.749280 8238 8243 0.999393 0.000271 0.211874 0.000356
32768 2827 3000 0 9994.303526 11058.565375 28.441541 8561 8566 0.999416 0.000261 0.212865 0.000353
32768 2881 700 0 9286.130907 18794.055247 94.470604 4096 4507 0.908809 0.004288 0.305995 0.000577
32768 2881 700 150 5009.580548 7012.627586 113.422552 2358 5655 0.416976 0.006557 0.374407 0.000388
32768 2881 900 0 9987.690763 22677.469880 34.357534 2238 2241 0.998661 0.000772 0.210623 0.000412
32768 2881 950 0 9987.510000 22937.459545 34.016870 2197 2200 0.998636 0.000787 0.196755 0.000423
32768 2881 1050 0 10000.000000 13509.495223 43.399489 1884 1884 1.000000 0.000000 0.181630 0.000499
32768 2881 1100 0 10000.000000 13508.264962 44.066102 1838 1838 1.000000 0.000000 0.181645 0.000507
32768 2881 1500 0 10000.000000 13581.787927 19.626081 8233 8233 1.000000 0.000000 0.180762 0.000224
32768 2881 3000 0 10000.000000 13510.140449 20.415854 7889 7889 1.000000 0.000000 0.181570 0.000233
32768 2936 700 0 9962.443712 23180.733455 31.471886 4375 4397 0.994997 0.001064 0.256178 0.000328
32768 2936 700 150 8579.572552 16282.420863 115.414341 3872 4707 0.822605 0.005568 0.322494 0.000620
32768 2936 900 0 10000.000000 24339.249673 17.119876 2291 2291 1.000000 0.000000 0.184263 0.000262
32768 2936 950 0 10000.000000 24496.585882 17.675574 2125 2125 1.000000 0.000000 0.171693 0.000280
32768 2936 1050 0 10000.000000 15475.245484 32.709176 1882 1882 1.000000 0.000000 0.157740 0.000356
32768 2936 1100 0 10000.000000 15476.864589 32.868172 1861 1861 1.000000 0.000000 0.157720 0.000358
32768 2936 1500 0 10000.000000 15496.499754 14.784238 8130 8130 1.000000 0.000000 0.157500 0.000158
32768 2936 3000 0 10000.000000 15447.771461 15.028042 8038 8038 1.000000 0.000000 0.158009 0.000161
32768 2990 700 0 10000.000000 24962.818573 10.723158 4415 4415 1.000000 0.000000 0.224854 0.000185
32768 2990 700 150 9868.736111 22093.676299 49.653883 4389 4464 0.983199 0.001924 0.268232 0.000421
32768 2990 900 0 10000.000000 25490.548174 11.918232 2273 2273 1.000000 0.000000 0.164459 0.000191
32768 2990 950 0 10000.000000 25586.698053 11.917457 2209 2209 1.000000 0.000000 0.152860 0.000199
32768 2990 1050 0 10000.000000 17028.674797 25.065921 1845 1845 1.000000 0.000000 0.139542 0.000253
32768 2990 1100 0 10000.000000 17033.700443 25.290894 1806 1806 1.000000 0.000000 0.139488 0.000255
32768 2990 1500 0 10000.000000 17023.236615 11.940072 8237 8237 1.000000 0.000000 0.139609 0.000121
32768 2990 3000 0 10000.000000 16986.534721 12.280510 7877 7877 1.000000 0.000000 0.139970 0.000124
32768 3044 700 0 10000.000000 26121.993310 7.855549 4484 4484 1.000000 0.000000 0.201475 0.000142
32768 3044 700 150 9998.109912 24367.291976 14.958811 4448 4449 0.999775 0.000225 0.232408 0.000235
32768 3044 900 0 10000.000000 26406.343982 9.772258 2285 2285 1.000000 0.000000 0.148004 0.000161
32768 3044 950 0 10000.000000 26472.011798 10.065933 2119 2119 1.000000 0.000000 0.137070 0.000174
32768 3044 1050 0 10000.000000 18388.926764 21.386203 1857 1857 1.000000 0.000000 0.124238 0.000206
32768 3044 1100 0 10000.000000 18391.033824 21.512262 1833 1833 1.000000 0.000000 0.124218 0.000208
32768 3044 1500 0 10000.000000 18360.426892 10.371466 8166 8166 1.000000 0.000000 0.124526 0.000100
32768 3044 3000 0 10000.000000 18331.904152 10.525781 8044 8044 1.000000 0.000000 0.124797 0.000102
32768 3099 700 0 10000.000000 27014.751221 5.937372 4506 4506 1.000000 0.000000 0.182168 0.000112
32768 3099 700 150 10000.000000 25673.782473 8.758137 4473 4473 1.000000 0.000000 0.206621 0.000158
32768 3099 900 0 10000.000000 27156.285778 7.838353 2250 2250 1.000000 0.000000 0.133895 0.000133
32768 3099 950 0 10000.000000 27199.036430 7.940603 2196 2196 1.000000 0.000000 0.123571 0.000141
32768 3099 1050 0 10000.000000 19542.675055 18.990896 1828 1828 1.000000 0.000000 0.111532 0.000176
32768 3099 1100 0 10000.000000 19542.221977 19.118195 1811 1811 1.000000 0.000000 0.111536 0.000178
32768 3099 1500 0 10000.000000 19531.157367 8.799586 8172 8172 1.000000 0.000000 0.111657 0.000082
32768 3099 3000 0 10000.000000 19505.808019 9.007717 7881 7881 1.000000 0.000000 0.111889 0.000084
32768 3153 700 0 10000.000000 27710.060962 4.808555 4511 4511 1.000000 0.000000 0.166310 0.000093
32768 3153 700 150 10000.000000 26608.875195 6.585526 4487 4487 1.000000 0.000000 0.186779 0.000123
32768 3153 900 0 10000.000000 27769.116943 6.714287 2172 2172 1.000000 0.000000 0.122177 0.000115
32768 3153 950 0 10000.000000 27796.488152 6.801371 2110 2110 1.000000 0.000000 0.112384 0.000122
32768 3153 1050 0 10000.000000 20538.366740 16.437821 1816 1816 1.000000 0.000000 0.100906 0.000147
32768 3153 1100 0 10000.000000 20540.381679 16.343417 1834 1834 1.000000 0.000000 0.100886 0.000146
32768 3153 1500 0 10000.000000 20531.919065 7.914266 7957 7957 1.000000 0.000000 0.100956 0.000071
32768 3153 3000 0 10000.000000 20510.090898 7.916846 8042 8042 1.000000 0.000000 0.101147 0.000071
32768 3208 700 0 10000.000000 28296.767612 4.002282 4514 4514 1.000000 0.000000 0.152281 0.000080
32768 3208 700 150 10000.000000 27376.368480 5.316858 4486 4486 1.000000 0.000000 0.169609 0.000102
32768 3208 900 0 10000.000000 28302.552703 5.698933 2220 2220 1.000000 0.000000 0.111523 0.000100
32768 3208 950 0 10000.000000 28319.244686 5.691037 2211 2211 1.000000 0.000000 0.102210 0.000103
32768 3208 1050 0 10000.000000 21461.365310 14.308585 1793 1793 1.000000 0.000000 0.091307 0.000124
32768 3208 1100 0 10000.000000 21461.475070 14.332407 1785 1785 1.000000 0.000000 0.091308 0.000124
32768 3208 1500 0 10000.000000 21452.876326 7.095363 7916 7916 1.000000 0.000000 0.091373 0.000061
32768 3208 3000 0 10000.000000 21435.618130 7.162062 7788 7788 1.000000 0.000000 0.091521 0.000062
32768 3262 700 0 10000.000000 28779.382522 3.499239 4520 4520 1.000000 0.000000 0.140304 0.000071
32768 3262 700 150 10000.000000 27982.164371 4.499513 4502 4502 1.000000 0.000000 0.155429 0.000089
32768 3262 900 0 10000.000000 28754.561549 5.100256 2169 2169 1.000000 0.000000 0.102374 0.000092
32768 3262 950 0 10000.000000 28763.877358 5.175416 2120 2120 1.000000 0.000000 0.093522 0.000097
32768 3262 1050 0 10000.000000 22250.562222 13.525400 1800 1800 1.000000 0.000000 0.083264 0.000114
32768 3262 1100 0 10000.000000 22250.188119 13.489293 1818 1818 1.000000 0.000000 0.083269 0.000114
32768 3262 1500 0 10000.000000 22246.877789 6.557489 7798 7798 1.000000 0.000000 0.083278 0.000055
32768 3262 3000 0 10000.000000 22232.932334 6.531386 7936 7936 1.000000 0.000000 0.083392 0.000055
32768 3316 700 0 10000.000000 29195.377325 2.965968 4516 4516 1.000000 0.000000 0.129585 0.000062
32768 3316 700 150 10000.000000 28500.149121 3.766625 4493 4493 1.000000 0.000000 0.142853 0.000076
32768 3316 900 0 10000.000000 29149.450857 4.373772 2218 2218 1.000000 0.000000 0.094151 0.000079
32768 3316 950 0 10000.000000 29154.525834 4.410635 2187 2187 1.000000 0.000000 0.085696 0.000083
32768 3316 1050 0 10000.000000 22991.709804 12.230633 1785 1785 1.000000 0.000000 0.075902 0.000100
32768 3316 1100 0 10000.000000 22989.362393 12.345027 1755 1755 1.000000 0.000000 0.075921 0.000101
32768 3316 1500 0 10000.000000 22981.454965 5.897926 7794 7794 1.000000 0.000000 0.075989 0.000048
32768 3316 3000 0 10000.000000 22968.438755 5.920825 7772 7772 1.000000 0.000000 0.076092 0.000048
32768 3371 700 0 10000.000000 29552.610151 2.627415 4512 4512 1.000000 0.000000 0.119978 0.000056
32768 3371 700 150 10000.000000 28937.484229 3.279905 4502 4502 1.000000 0.000000 0.131772 0.000068
32768 3371 900 0 10000.000000 29493.284186 4.027789 2150 2150 1.000000 0.000000 0.086766 0.000075
32768 3371 950 0 10000.000000 29493.886647 4.103590 2082 2082 1.000000 0.000000 0.078731 0.000078
32768 3371 1050 0 10000.000000 23651.578503 11.397572 1777 1777 1.000000 0.000000 0.069460 0.000091
32768 3371 1100 0 10000.000000 23651.421822 11.392587 1778 1778 1.000000 0.000000 0.069461 0.000091
32768 3371 1500 0 10000.000000 23646.795095 5.417644 7828 7828 1.000000 0.000000 0.069503 0.000043
32768 3371 3000 0 10000.000000 23636.058437 5.404869 7923 7923 1.000000 0.000000 0.069584 0.000043
32768 3425 700 0 10000.000000 29867.427462 2.336790 4508 4508 1.000000 0.000000 0.111311 0.000050
32768 3425 700 150 10000.000000 29321.515899 2.855459 4497 4497 1.000000 0.000000 0.121816 0.000060
32768 3425 900 0 10000.000000 29800.397179 3.648989 2198 2198 1.000000 0.000000 0.080118 0.000069
32768 3425 950 0 10000.000000 29798.455228 3.873979 1999 1999 1.000000 0.000000 0.072480 0.000074
32768 3425 1050 0 10000.000000 24255.551136 10.716057 1760 1760 1.000000 0.000000 0.063731 0.000083
32768 3425 1100 0 10000.000000 24256.848344 10.822038 1721 1721 1.000000 0.000000 0.063721 0.000084
32768 3425 1500 0 10000.000000 24261.497226 5.034537 7751 7751 1.000000 0.000000 0.063682 0.000039
32768 3425 3000 0 10000.000000 24251.323079 5.109210 7574 7574 1.000000 0.000000 0.063758 0.000040
32768 3479 700 0 10000.000000 30138.439485 2.121213 4503 4503 1.000000 0.000000 0.103573 0.000047
32768 3479 700 150 10000.000000 29645.418925 2.581922 4502 4502 1.000000 0.000000 0.113042 0.000055
32768 3479 900 0 10000.000000 30070.436633 3.227240 2162 2162 1.000000 0.000000 0.074155 0.000061
32768 3479 950 0 10000.000000 30068.541709 3.385004 1990 1990 1.000000 0.000000 0.066841 0.000066
32768 3479 1050 0 10000.000000 24818.609111 9.627643 1778 1778 1.000000 0.000000 0.058522 0.000073
32768 3479 1100 0 10000.000000 24814.220622 9.733390 1736 1736 1.000000 0.000000 0.058557 0.000074
32768 3479 1500 0 10000.000000 24806.812564 4.721170 7768 7768 1.000000 0.000000 0.058592 0.000036
32768 3479 3000 0 10000.000000 24798.452270 4.745593 7710 7710 1.000000 0.000000 0.058652 0.000036
32768 3534 700 0 10000.000000 30380.430225 1.928786 4493 4493 1.000000 0.000000 0.096429 0.000043
32768 3534 700 150 10000.000000 29936.383897 2.310592 4496 4496 1.000000 0.000000 0.104943 0.000050
32768 3534 900 0 10000.000000 30309.582873 2.965435 2172 2172 1.000000 0.000000 0.068751 0.000058
32768 3534 950 0 10000.000000 30307.512808 3.116608 1991 1991 1.000000 0.000000 0.061790 0.000062
32768 3534 1050 0 10000.000000 25312.827626 9.339240 1752 1752 1.000000 0.000000 0.053943 0.000069
32768 3534 1100 0 10000.000000 25314.398355 9.496066 1702 1702 1.000000 0.000000 0.053933 0.000071
32768 3534 1500 0 10000.000000 25319.138892 4.458611 7747 7747 1.000000 0.000000 0.053895 0.000033
32768 3534 3000 0 10000.000000 25311.318533 4.576993 7387 7387 1.000000 0.000000 0.053950 0.000034
32768 3588 700 0 10000.000000 30594.829513 1.723621 4493 4493 1.000000 0.000000 0.089976 0.000039
32768 3588 700 150 10000.000000 30192.558476 2.050647 4489 4489 1.000000 0.000000 0.097670 0.000045
32768 3588 900 0 10000.000000 30526.597150 2.731460 2105 2105 1.000000 0.000000 0.063798 0.000054
32768 3588 950 0 10000.000000 30524.241903 2.849184 1976 1976 1.000000 0.000000 0.057155 0.000057
32768 3588 1050 0 10000.000000 25782.752142 8.877359 1751 1751 1.000000 0.000000 0.049727 0.000065
32768 3588 1100 0 10000.000000 25784.884930 9.006520 1712 1712 1.000000 0.000000 0.049709 0.000066
32768 3588 1500 0 10000.000000 25789.160953 4.178283 7642 7642 1.000000 0.000000 0.049690 0.000030
32768 3588 3000 0 10000.000000 25782.291412 4.222064 7522 7522 1.000000 0.000000 0.049738 0.000031
32768 3642 700 0 10000.000000 30782.018287 1.571097 4484 4484 1.000000 0.000000 0.084121 0.000036
32768 3642 700 150 10000.000000 30414.586122 1.873772 4482 4482 1.000000 0.000000 0.091120 0.000041
32768 3642 900 0 10000.000000 30720.387963 2.405063 2160 2160 1.000000 0.000000 0.059259 0.000048
32768 3642 950 0 10000.000000 30718.045524 2.546780 1977 1977 1.000000 0.000000 0.052914 0.000052
32768 3642 1050 0 10000.000000 26233.664733 8.108060 1724 1724 1.000000 0.000000 0.045809 0.000058
32768 3642 1100 0 10000.000000 26235.158522 8.215944 1678 1678 1.000000 0.000000 0.045797 0.000058
32768 3642 1500 0 10000.000000 26218.201231 3.918127 7638 7638 1.000000 0.000000 0.045916 0.000028
32768 3642 3000 0 10000.000000 26212.806295 3.978392 7434 7434 1.000000 0.000000 0.045952 0.000028
32768 3697 700 0 10000.000000 30953.672626 1.465404 4475 4475 1.000000 0.000000 0.078652 0.000034
32768 3697 700 150 10000.000000 30618.489257 1.738170 4468 4468 1.000000 0.000000 0.085020 0.000039
32768 3697 900 0 10000.000000 30895.933498 2.333424 2030 2030 1.000000 0.000000 0.055098 0.000048
32768 3697 950 0 10000.000000 30893.992359 2.383969 1963 1963 1.000000 0.000000 0.049050 0.000049
32768 3697 1050 0 10000.000000 26629.059940 7.368725 2002 2002 1.000000 0.000000 0.042379 0.000051
32768 3697 1100 0 10000.000000 26629.347749 7.931561 1688 1688 1.000000 0.000000 0.042382 0.000055
32768 3697 1500 0 10000.000000 26626.153119 3.780132 7406 7406 1.000000 0.000000 0.042390 0.000026
32768 3697 3000 0 10000.000000 26620.975152 3.746313 7566 7566 1.000000 0.000000 0.042424 0.000026
32768 3751 700 0 10000.000000 31103.349519 1.337014 4469 4469 1.000000 0.000000 0.073739 0.000032
32768 3751 700 150 10000.000000 30795.514561 1.580043 4464 4464 1.000000 0.000000 0.079561 0.000036
32768 3751 900 0 10000.000000 31049.656489 2.119062 2096 2096 1.000000 0.000000 0.051364 0.000043
32768 3751 950 0 10000.000000 31047.208140 2.217270 1941 1941 1.000000 0.000000 0.045611 0.000046
32768 3751 1050 0 10000.000000 26992.105774 6.996645 1957 1957 1.000000 0.000000 0.039275 0.000048
32768 3751 1100 0 10000.000000 26991.306818 7.515276 1672 1672 1.000000 0.000000 0.039270 0.000051
